6.1735 	INFO 	Loaded monitor calibration from ['2025_08_19 09:48']
2.9088 	EXP 	distr: autoDraw = False
2.9088 	EXP 	distr: autoDraw = False
2.9088 	EXP 	distr: autoDraw = False
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	distr: autoDraw = True
2.9088 	EXP 	fixation: autoDraw = True
2.9088 	EXP 	target: autoDraw = True
3.1100 	DATA 	Mouse:  Left button up, pos=(372,409)
3.9084 	EXP 	fixation: autoDraw = False
4.0425 	DATA 	Mouse: Left button down, pos=(454,580)
4.0432 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
4.0453 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=345, pos=array([0.21796674, 0.3959674 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0469 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=261, pos=array([-0.05554046,  0.24017046]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0484 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=114, pos=array([0.46762181, 0.06104056]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0498 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=117, pos=array([-0.03861361,  0.05978959]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0511 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=119, pos=array([0.37717521, 0.06097549]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0526 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=182, pos=array([0.15890911, 0.06079105]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0540 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=182, pos=array([-0.12472769,  0.43044893]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0554 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=23, pos=array([0.05066033, 0.13289907]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0573 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=352, pos=array([-0.05368966, -0.03776073]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0588 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=40, pos=array([-0.37148352,  0.36837188]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0744 	EXP 	fixation: autoDraw = False
4.0744 	EXP 	target: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
4.0744 	EXP 	distr: autoDraw = False
